Issue Date,Badge Class Name,Student_ID_anonymised,Narrative,Expiration Date,Claim Code Used,Revoked,Revocation Reason,Recipient Type,Image Url
2026-04-19T14:00:00Z,Understanding Treaty,STUD_368,,,,FALSE,,email,https://badges.parchment.au/public/assertions/j9wfwVtMS4iS8wuGlLaDHg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_105,,,,FALSE,,email,https://badges.parchment.au/public/assertions/aDO2UfYzRASBNTEmEZd8aQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_260,,,,FALSE,,email,https://badges.parchment.au/public/assertions/7tWgP249TPK9mwxb9q0sog/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_289,,,,FALSE,,email,https://badges.parchment.au/public/assertions/g0AV0YzARqyqLI1ulBZKcQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_438,,,,FALSE,,email,https://badges.parchment.au/public/assertions/E6ODxG1gQFCQ7XZHG2FAIg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_329,,,,FALSE,,email,https://badges.parchment.au/public/assertions/-6ySGHZRSkaDtX21IEekHg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_434,,,,FALSE,,email,https://badges.parchment.au/public/assertions/bUEZzKBDQ3aMqy30_Cnx1Q/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_279,,,,FALSE,,email,https://badges.parchment.au/public/assertions/f5Z91VnYQYGA2AH8LTmUEA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_333,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Hyqpk3LtQyyR1iiKOPbZjw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_341,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/feI4NNr3TLiMfdwFvvnW2g/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_154,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ECGDiYFFR72ztW6Hg6vxEQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_361,,,,FALSE,,email,https://badges.parchment.au/public/assertions/gyR1v0OPTe-EJTWHo2OsOA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_186,,,,FALSE,,email,https://badges.parchment.au/public/assertions/cySYhmC5ShGp-Zl3lNLVtQ/image
2026-04-19T14:00:00Z,Understanding Treaty,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/XFnMYDqiTRGLFJw84zl7BA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_013,,,,FALSE,,email,https://badges.parchment.au/public/assertions/edR8mDwYQbq8ISGW7S-qOA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_098,,,,FALSE,,email,https://badges.parchment.au/public/assertions/hxyYEJDkSY-hIpCjGp7A5w/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_232,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Nmpnh-cSTQyrtMySxdUCSg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_174,,,,FALSE,,email,https://badges.parchment.au/public/assertions/lvplbYK_S7-JqObkKdmHzQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_391,,,,FALSE,,email,https://badges.parchment.au/public/assertions/lll_in5oQ2ucf0ipcTNMCQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_164,,,,FALSE,,email,https://badges.parchment.au/public/assertions/tFIanZpoRj2eXhPcjcGcMg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_228,,,,FALSE,,email,https://badges.parchment.au/public/assertions/b2ZouuKuT7a_ufR9iZMIpw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_297,,,,FALSE,,email,https://badges.parchment.au/public/assertions/qhCsTq4hQfeEQs0uNnkagg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_364,,,,FALSE,,email,https://badges.parchment.au/public/assertions/q3TezgMXT6SX-8Bl0W8EIw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_267,,,,FALSE,,email,https://badges.parchment.au/public/assertions/UnXy4H41QN-zdKPvUprB5Q/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_173,,,,FALSE,,email,https://badges.parchment.au/public/assertions/KzXax3hMTQ6OyzIo-rMGhQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_321,,,,FALSE,,email,https://badges.parchment.au/public/assertions/KvX6wZJXQxevVAR98OnPAA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_178,,,,FALSE,,email,https://badges.parchment.au/public/assertions/uv7HGKwOQ4GJ7j_cUeYCWA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_067,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Gm1RjZPiThWj8c4MGNUrVg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_198,,,,FALSE,,email,https://badges.parchment.au/public/assertions/2Q9euJ4mR02vHJjrwfC9NA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_185,,,,FALSE,,email,https://badges.parchment.au/public/assertions/xo9OB5tOSVmBk7tss0YYhA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_262,,,,FALSE,,email,https://badges.parchment.au/public/assertions/OBzDtJZnRWumzwkkHWwI6w/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_270,,,,FALSE,,email,https://badges.parchment.au/public/assertions/IUZTXv6BRnqvyMtMhzN4vA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_044,,,,FALSE,,email,https://badges.parchment.au/public/assertions/XLHq_ynmQSC2IqRrFXGfHg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_054,,,,FALSE,,email,https://badges.parchment.au/public/assertions/hG73NE8FRTi4t9j3e9LkWw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_183,,,,FALSE,,email,https://badges.parchment.au/public/assertions/R0ohXlV5SUeIuTJsHvh7vA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_029,,,,FALSE,,email,https://badges.parchment.au/public/assertions/4tGvMtgQRs-7YEW1Phq2YQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_244,,,,FALSE,,email,https://badges.parchment.au/public/assertions/N6g9k6LeQOeNYbk6pDOWmw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_172,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ljbvQ74dRsSedeYgV6_x-A/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_300,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fzr70-UURrWgah3iVULbbQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_010,,,,FALSE,,email,https://badges.parchment.au/public/assertions/uUve0n9FTjylLLBt8BATog/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_313,,,,FALSE,,email,https://badges.parchment.au/public/assertions/te4QPqOxQOe2JvVg8AGWwA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_066,,,,FALSE,,email,https://badges.parchment.au/public/assertions/nSrm93wKSEaUVfD7vl1xPg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_246,,,,FALSE,,email,https://badges.parchment.au/public/assertions/vIKM26C6T1uiEFB_SufdUA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_036,,,,FALSE,,email,https://badges.parchment.au/public/assertions/SwAWTZS5Sqe1RGHulfo94w/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_353,,,,FALSE,,email,https://badges.parchment.au/public/assertions/1JrMuNCpTOK8iQ3NhHmTQQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_293,,,,FALSE,,email,https://badges.parchment.au/public/assertions/yBIKE_DfTYeGAnpx4Qb2oA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_294,,,,FALSE,,email,https://badges.parchment.au/public/assertions/8SupbtKUTEOgmzG8QinP8g/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_124,,,,FALSE,,email,https://badges.parchment.au/public/assertions/eJEYTxzYRSqlBT0Z-wa0-A/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_147,,,,FALSE,,email,https://badges.parchment.au/public/assertions/xOWTWtg5Sl-x2R10NOpLyA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_275,,,,FALSE,,email,https://badges.parchment.au/public/assertions/rtVe2NruSIix1tZAcUG-eg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_140,,,,FALSE,,email,https://badges.parchment.au/public/assertions/lH5JkUVzS8CQUPOLbBj0Zw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_227,,,,FALSE,,email,https://badges.parchment.au/public/assertions/xB3zwnW2QFyUZlCb5FXiHQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_359,,,,FALSE,,email,https://badges.parchment.au/public/assertions/TNqF8bCZSbOqfbmdlQZ3lQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_231,,,,FALSE,,email,https://badges.parchment.au/public/assertions/RLiRzk0aTWuJOfuzGXAu6w/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_071,,,,FALSE,,email,https://badges.parchment.au/public/assertions/FkQORBy8Q0ijca6HwWr4vQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_112,,,,FALSE,,email,https://badges.parchment.au/public/assertions/GVMP-WuVTHqEq4XAG6Yc9w/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_127,,,,FALSE,,email,https://badges.parchment.au/public/assertions/zjo5AJdsQMOD7idHNxnAAw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_028,,,,FALSE,,email,https://badges.parchment.au/public/assertions/BBCA66MAS7OgRdK2SbrsuA/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_350,,,,FALSE,,email,https://badges.parchment.au/public/assertions/lzZuqpxLQh-sUdho8_1K6Q/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_343,,,,FALSE,,email,https://badges.parchment.au/public/assertions/EDlcRV0BScqwBEk4AF0qKw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_095,,,,FALSE,,email,https://badges.parchment.au/public/assertions/UW5vQa5rQIKJkcZbduwmSQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_311,,,,FALSE,,email,https://badges.parchment.au/public/assertions/IDuoEBGHTduTH3kwxbl7tQ/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_248,,,,FALSE,,email,https://badges.parchment.au/public/assertions/WM1groJZRNezhqx6zXP6Jg/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_427,,,,FALSE,,email,https://badges.parchment.au/public/assertions/v9jaubO9SAycXrtaMagzlw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_207,,,,FALSE,,email,https://badges.parchment.au/public/assertions/vncZn0tpRni2eiBd8-QYxw/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_180,,,,FALSE,,email,https://badges.parchment.au/public/assertions/56WUpErASDq_4c77pqJC8A/image
2026-04-19T14:00:00Z,Understanding Treaty,STUD_019,,,,FALSE,,email,https://badges.parchment.au/public/assertions/e2li4Vu_QXeYa-LoMOJDCw/image
2026-04-13T04:17:06Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/QplIo0w8TpqCIaLpdlpdCQ/image
2026-04-13T04:17:06Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/11AnocLrRPSqwvuhratZGA/image
2026-04-13T04:17:06Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/BpSZHFOlStqYSbZlbCU7cQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Otnogb2qQfewjpzglV2DFg/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/tLVPqpmfQUq8jmgXHNYYzQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/wSos-LOoQlyyUe0TVqujow/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/LokJMeROTjC34-Q45ojTcQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/F6H0ovztSA2E95muHZ-12Q/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Yv3Mdb0xTpisH9VasO53Cw/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/J2SXkNrKT7-pBq3XBFxxQg/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ZvA8fOJtQ5-zTsZuEl7lpg/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/mOTmptU7SiSV_bvLPG1eeQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/2oV8ZtkTQgCunWjAquzleQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/l6xL-kkgQiC3s6-pYfYA2A/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/TSUsixDkTyCeiOg45QmfRQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/7DdWRhy-RbWp94DJAioA0w/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/BhmuimF1SNKJr-xX2T81lQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/7Eumapo0QnqBQ71rfsASyg/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/_bWUFse4Tteyask-BLfeeg/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Xcl7I76xQHiLPP-tq0UFFg/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/njBM3dtPTFy1b8B1xgACKQ/image
2026-04-13T04:14:10Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6ovkHl2fRG-bMcqbrQri7g/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/7THNJk5USrWAUCMzNQc-Cg/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/nBJ197YtQyqqoup1SJuWMQ/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/UnIpJMYRSGutHBpngCu3kw/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/B6F6QOfzSf-m_35cw-I2BA/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/iFyYEQ5aQHqTebJtJBbBXA/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fZFvVY5eQqaywaPiX7gKXw/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/XSiPRjkDSOiXvXh2CTVb8w/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/LNP7eN1oTfGeUOMspOpeOg/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/1TWn3Y5RTWOiUZuIeToIXw/image
2026-04-13T04:11:36Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/fMmYTrz5ROek97pbnpvHaw/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/GCAKM3uORIGYImxNlU0kzw/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/by9MXF0RQMGNoKGM0_-aGg/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/IHwdMIgJQnOjtmaxi2IcyA/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/jr3HAiCdSSCSy7gMPJslkA/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/3i5VUe15SCW7YmSuz_VErQ/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/WhC6AjDLSCSdtBG6AxBj0g/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ZyHGtSf7RZ6-dOBca0GiGg/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/3viq4_icTzakInQZbBHJow/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ynGQINVoQEaFuVcQfa8Ndw/image
2026-04-13T03:00:46Z,Appointed Program Officer,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/MywwnFiVQMqdZ3FnyeDJRA/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/cSNLF7FeQ3qP8vu_KcCblw/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/7J0SbxCUR-uTmYQ__RUF6A/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/VK51cUkQRhCo5BonWrYLcA/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/g4t2cqzNRaKrW_sukKr3vA/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/6gc-PxTlRHmIA1y_rhMPzw/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Z5bbezXoSbSR_DCKVYiSrw/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/UCa5w3kKSwuUUcdwIfGSvw/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/lguxsnkfT4emUBPu8KUyTg/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/bn9SVz2rRQC850BH52ZqmQ/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/AE9iQmHIRCC91_FUxdR6RQ/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Rz76PwukTtKxR0j8rlK3eQ/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Bjfy1APaTM2oarCuS6UNbw/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/eHRKKhbLT4OyYUFykE6M7Q/image
2026-04-09T14:00:00Z,Microbial Genomics: DNA Sequencing Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/4AC6V8cZRt-N55L0jxZCkA/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/QI8Acu03RUiJD-E7anBmGw/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/66UJ-eDrRUGIBcZR8tiF6Q/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/GKCmnvOPS-O8sP734pv2tA/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Is-0NT-VRzK4U3WH5O0lwg/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/REMfOy4jS9OfxSHeeSgf0w/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/oAeQIBG7QXm2yMgupm6a1g/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/HCcydh7-RBGln4v0l148Cg/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Ks4PYFD-SseY93F6JvJALQ/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/_s9Mt8EtSNm3CvUT-vLhgQ/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/PX50wUz6Q6S1ApNx7yphIw/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/n0MUBZJER1qYtGaLBJuFNA/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/pPOhVvwnQkGNfqqL6NVxKw/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/_uCEQmA6SDm9A1TL9qfUcQ/image
2026-04-09T14:00:00Z,Microbial Genomics: Bioinformatic Analysis Basics,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/mqFkUMzURBO4Or8crNNexQ/image
2026-03-16T21:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_026,,,,FALSE,,email,https://badges.parchment.au/public/assertions/SHFgRcXSQWWoLGadg-9ceQ/image
2026-03-16T21:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/qFcDlQ-zQ3-GVxdAyp_hGw/image
2026-03-01T21:00:00Z,Nationhood and Self-Determination,STUD_026,,,,FALSE,,email,https://badges.parchment.au/public/assertions/TuljXxhZQjyuAgf4Angbpw/image
2026-02-22T21:00:00Z,Nationhood and Self-Determination,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/xMxUAHaRTByJd5nNH0m7SA/image
2026-02-11T21:00:00Z,Nationhood and Self-Determination,STUD_026,,,,TRUE,Manually revoked by Issuer,email,https://badges.parchment.au/public/assertions/4ZZwLh07TnCNqiLV_2qNOQ/image
2026-02-02T01:06:41Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/Rhruwv7SSzeUZvmtkpoIDw/image
2026-02-02T01:06:41Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/XJr0-IXKTzaT6y8PYyyMUA/image
2026-02-02T01:06:41Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/WhI_4L-VTbWSF_duZdcLgg/image
2026-02-02T01:06:41Z,Authorised Program Officer (APO) Professional Development,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/T-QGfGE5RsGv_7JEGMrKTA/image
2026-01-18T21:00:00Z,Build Custom AI Tools for Healthcare,,,,,FALSE,,email,https://badges.parchment.au/public/assertions/tldjjjVASSmzD5WAoxJv3A/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_170,,,,FALSE,,email,https://badges.parchment.au/public/assertions/LZRgFiwxTZizjMI0ydL3kg/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/RECd7gOOQPOtsDkr31RCeg/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_012,,,,FALSE,,email,https://badges.parchment.au/public/assertions/4aN1RqzxS5i_FQGqhm6-hA/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/3keT6uEDQtqpxPLf16q_Mg/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/AZ7_8txOQGOLaPq_HnLnhQ/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_332,,,,FALSE,,email,https://badges.parchment.au/public/assertions/bf1L_GgXSyWRKVAaw0xj5g/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/DIk4SihJTHOCYU6ccoY7Eg/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_376,,,,FALSE,,email,https://badges.parchment.au/public/assertions/g3gO7JNFShudLQ_bGC64jQ/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_247,,,,FALSE,,email,https://badges.parchment.au/public/assertions/O61LWUADQm6_dW886H876A/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/5AqlOJ8oSLK8H3-nqAV56w/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_360,,,,FALSE,,email,https://badges.parchment.au/public/assertions/_tzQ4hW-TcapV8EhukcVpA/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/vAkJAXmAQbCFeFEkxg016g/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/rg_MEkBSSR-OTdsawkPHJA/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/l2Eeb9M5TYmghgSWDe0Hvw/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_230,,,,FALSE,,email,https://badges.parchment.au/public/assertions/ZMRfH7OQRLW82jLvZW2Epw/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",STUD_232,,,,FALSE,,email,https://badges.parchment.au/public/assertions/iCk2L6g3TPuWj0Qu4JK5UA/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/47SrPFlpQhOMBi9WfJJ8Qw/image
2026-01-04T13:00:00Z,"Stolen Generations, Truth-Telling and Treaty",,,,,FALSE,,email,https://badges.parchment.au/public/assertions/jkn2D_7OQwG6TqlSPZzKBw/image
